"utterance_id" "speaker_id" "speaker_role_raw" "utterance" "Comment" "X" "Comments" "session_id" "annotation1" "annotator_name1" "annotator1_comment" "annotation2" "annotator_name2" "annotator2_comment" "Diff_annotations" "keychild" "speaker" "role_adressee" "register"
254 "MOT" "mother" "ah mais c'est à moi aussi ." "%act MOT met la carte sur sa planche" "" "%act MOT met la carte sur sa planche " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
255 "MOT" "mother" "je vais gagner !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
261 "MOT" "mother" "Petit Ours Brun qui mange des fraises c'est à moi aussi ." "%act MOT regarde la carte et la place sur sa planche" "" "%act MOT regarde la carte et la place sur sa planche " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
264 "MOT" "mother" "euh Petit Ours Brun qui fait du coloriage ." "%act MOt regarde la carte qu'elle a en main" "" "%act MOt regarde la carte qu'elle a en main " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
266 "MOT" "mother" "c'est à moi aussi ." "%act MOT place la carte sur sa planche et regarde CHI" "%sit CHI avance la boîte remplie de carte vers elle et regarde dedans" "%act MOT place la carte sur sa planche et regarde CHI %sit CHI avance la boîte remplie de carte vers elle et regarde dedans" "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
270 "MOT" "mother" "à toi ." "%sit CHI prend une carte dans la boîte" "" "%sit CHI prend une carte dans la boîte " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
271 "MOT" "mother" "alors qu'est-ce qu'il fait là (.) Petit Ours Brun ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
275 "BR1" "Brother1" "et c'est pour qui [>] ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
276 "MOT" "mother" "<il est> [<] sur les épaules de papa et c'est pour qui ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
278 "MOT" "mother" "regarde (.) est-ce que tu l'as cette image toi ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
279 "BR1" "Brother1" "< non (.) regarde !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
282 "MOT" "mother" "non regarde bien ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
283 "BR1" "Brother1" "< non ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
285 "MOT" "mother" "oui (.) c'est pour qui alors ?" "%sit MOT prend sa tasse de thé" "" "%sit MOT prend sa tasse de thé " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
287 "MOT" "mother" "très bien ." "%sit MOT dépose sa tasse de thé" "" "%sit MOT dépose sa tasse de thé " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
288 "MOT" "mother" "on prend une autre vas y prends une autre ." "%act MOT tend sa main vers la boîte puis la tourne vers CHI" "%sit CHI prend une carte dans la boîte" "%act MOT tend sa main vers la boîte puis la tourne vers CHI %sit CHI prend une carte dans la boîte" "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
290 "MOT" "mother" "mais non regarde ce qu'(il) y a dessus déjà !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
291 "MOT" "mother" "qu'est-ce que c'est ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
293 "MOT" "mother" "mm ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
294 "MOT" "mother" "ben@i non je crois pas ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
295 "BR1" "Brother1" "< t(u) es sûre ?" "%act BR1 regarde la carte de CHI" "" "%act BR1 regarde la carte de CHI " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
296 "MOT" "mother" "qu'est-ce qu'il fait Petit Ours Brun là ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
299 "MOT" "mother" "Petit Ours Brun il saute ..." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
301 "MOT" "mother" "il saute où ?" "%act MOT regarde CHI" "" "%act MOT regarde CHI " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
303 "MOT" "mother" "il saute sur la mer ?" "%act MOT se penche vers CHI pour mieux regarder la carte" "" "%act MOT se penche vers CHI pour mieux regarder la carte " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
304 "MOT" "mother" "non je pense que c'est une flaque d' eau ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
305 "MOT" "mother" "parce que regarde il a ses bottes ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
306 "MOT" "mother" "il saute dans la flaque d' eau ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
307 "MOT" "mother" "hum je crois que c'est pour Arthur ." "%sit CHI cherche l'image sur sa planche" "" "%sit CHI cherche l'image sur sa planche " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
309 "MOT" "mother" "regarde ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
311 "MOT" "mother" "ah il est là ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
312 "MOT" "mother" "une autre ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
313 "MOT" "mother" "tu prends une autre ?" "%act MOT regarde CHI" "" "%act MOT regarde CHI " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
318 "MOT" "mother" "oui [=! sourit] ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
320 "MOT" "mother" "tu prends une autre ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
322 "MOT" "mother" "ah Petit Ours Brun qui fait quoi ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
324 "MOT" "mother" "alors il va où Petit Ours Brun qui fait du vélo ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
326 "MOT" "mother" "non regarde bien !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
328 "MOT" "mother" "voilà ." "%act MOT hoche la tête" "" "%act MOT hoche la tête " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
329 "MOT" "mother" "une autre ." "%act MOT avance la boîte vers CHI" "" "%act MOT avance la boîte vers CHI " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
332 "BR1" "Brother1" "oh moi je sais ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
334 "BR1" "Brother1" "ouais ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
335 "MOT" "mother" "< ho c'est pour Anaé !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
336 "MOT" "mother" "Petit Ours Brun qui court dans la ..." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
338 "MOT" "mother" "(re)ga(r)de c'est tout blanc qu'est-ce que c'est ?" "%xpnt show le dessin avec l'index droit" "" "%xpnt show le dessin avec l'index droit " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
339 "MOT" "mother" "c'est tout blanc et tout froid ." "%sit CHI se penche vers l'image pour mieux la regarder" "" "%sit CHI se penche vers l'image pour mieux la regarder " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
340 "MOT" "mother" "comment ça s'appelle ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
341 "BR1" "Brother1" "< tu sais comme au ski ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
342 "MOT" "mother" "de la ..." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
343 "MOT" "mother" "neige" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
346 "MOT" "mother" "qu'est-ce que c'est ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
348 "MOT" "mother" "regarde bien par là-bas ." "%xpnt show ses cartes de l'index en dessinant des cercles" "" "%xpnt show ses cartes de l'index en dessinant des cercles " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
350 "MOT" "mother" "hum ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
351 "MOT" "mother" "c'est Petit Ours Brun et son copain ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
352 "BR1" "Brother1" "allez à mon tour de piocher (.) Anaé ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
353 "MOT" "mother" "avec un ballon de foot" "" "" " " "Anae/215.cha" "BR1" "clara" "" "" "" "" "" "Anae" "mother" "Other child" "OCDS"
355 "MOT" "mother" "c'est à maman ça tu crois ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
356 "BR1" "Brother1" "< c'est pour qui ça ?" "%act BR1 tend une carte à CHI" "" "%act BR1 tend une carte à CHI " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
358 "BR1" "Brother1" "non (.) je crois pas ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
359 "BR1" "Brother1" "il a quoi sur ses bras ?" "%sit CHI laisse tomber sa carte et se baisse pour la ramasser" "" "%sit CHI laisse tomber sa carte et se baisse pour la ramasser " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
360 "BR1" "Brother1" "il a comme toi ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
361 "BR1" "Brother1" "il a des ..." "%sit CHI ramasse la carte et s'approche de la planche de MOT" "" "%sit CHI ramasse la carte et s'approche de la planche de MOT " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
363 "BR1" "Brother1" "il a des brassards ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "child" "Keychild" "CDS"
364 "MOT" "mother" "< mais il a pas de brassards Arthur !" "" "" " " "Anae/215.cha" "BR1" "clara" "" "" "" "" "" "Anae" "mother" "Other child" "OCDS"
365 "BR1" "Brother1" "ah bon ?" "" "" " " "Anae/215.cha" "MOT" "clara" "" "" "" "" "" "Anae" "child" "Mother" "ADS"
367 "MOT" "mother" "< mais non !" "" "" " " "Anae/215.cha" "BR1" "clara" "" "" "" "" "" "Anae" "mother" "Other child" "OCDS"
368 "BR1" "Brother1" "ah c'est [/] <c'est un seau> [/] c'est un seau [=! sourit] ." "%xpnt show son épaule en la touchant de la main" "%act BR1 se penche pour regarder l'image et se redresse en regardant OBS et montre son épaule" "%xpnt show son épaule en la touchant de la main %act BR1 se penche pour regarder l'image et se redresse en regardant OBS et montre son épaule" "Anae/215.cha" "MOT" "clara" "" "" "" "" "" "Anae" "child" "Mother" "ADS"
371 "MOT" "mother" "< c'est un seau !" "" "" " " "Anae/215.cha" "BR1" "clara" "" "" "" "" "" "Anae" "mother" "Other child" "OCDS"
373 "BR1" "Brother1" "< il a un seau là ?" "%xpnt show son épaule en la touchant de la main" "" "%xpnt show son épaule en la touchant de la main " "Anae/215.cha" "MOT" "clara" "" "" "" "" "" "Anae" "child" "Mother" "ADS"
374 "MOT" "mother" "t(u) as tout cassé c'est pas grave !" "%act MOT remet les cartes sur la planche de CHI" "" "%act MOT remet les cartes sur la planche de CHI " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
375 "MOT" "mother" "on remet regarde !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
376 "MOT" "mother" "voilà ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
377 "MOT" "mother" "ah Petit Ours Brun avec ..." "%act MOT prend une nouvelle carte" "" "%act MOT prend une nouvelle carte " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
378 "MOT" "mother" "qu'est-ce qu'il a regarde dans la main là ?" "%act MOT montre la carte à CHI" "" "%act MOT montre la carte à CHI " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
381 "MOT" "mother" "qu'est-ce qu'il fait Petit Ours Brun ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
387 "MOT" "mother" "vas y mets le ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
389 "MOT" "mother" "très bien !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
390 "MOT" "mother" "encore un ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
393 "MOT" "mother" "je n(e) sais pas regarde ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
395 "MOT" "mother" "non !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
397 "MOT" "mother" "regarde sur celui d' Arthur ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
400 "MOT" "mother" "hum hum !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
401 "MOT" "mother" "encore ." "%sit CHI revient à sa place" "" "%sit CHI revient à sa place " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
403 "MOT" "mother" "oh (.) qu'est-ce qu'i(ls) font ?" "%act MOT se penche pour regarder la carte que tient CHI" "" "%act MOT se penche pour regarder la carte que tient CHI " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
405 "MOT" "mother" "tu crois ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
407 "MOT" "mother" "là regarde ." "%xpnt show l'emplacement de l'index en touchant" "" "%xpnt show l'emplacement de l'index en touchant " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
409 "MOT" "mother" "i(ls) jouent avec les raquettes et la balle ." "%act MOT repositionne correctement la carte" "" "%act MOT repositionne correctement la carte " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
411 "MOT" "mother" "ouais ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
413 "MOT" "mother" "tu [/] tu veux prendre celle-là ?" "%act MOT commence à prendre la planche" "" "%act MOT commence à prendre la planche " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
415 "MOT" "mother" "(at)tention tu vas tout faire tomber !" "%act MOT soulève la planche pour la mettre devant CHI" "%sit CHI sai%sit la planche des mains de MOT" "%act MOT soulève la planche pour la mettre devant CHI %sit CHI sai%sit la planche des mains de MOT" "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
418 "MOT" "mother" "qu'est-ce que tu fais ?" "%sit CHI repositionne les planches en les mettant au milieu de la table" "" "%sit CHI repositionne les planches en les mettant au milieu de la table " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
420 "MOT" "mother" "qu'est-ce que tu fais ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
424 "MOT" "mother" "non regarde il va là ." "%xpnt show l'emplacement de l'index" "" "%xpnt show l'emplacement de l'index " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
425 "MOT" "mother" "dans la bouée ." "%act MOT boit" "%sit CHI regarde l'endroit indiqué pour trouver la bonne case" "%act MOT boit %sit CHI regarde l'endroit indiqué pour trouver la bonne case" "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
427 "MOT" "mother" "hum hum ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
429 "MOT" "mother" "ouais (.) très bien !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
432 "MOT" "mother" "tu comptes <combien tu en as> [/] (.) combien tu en as (.) de cartes ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
435 "MOT" "mother" "oui compte ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
436 "MOT" "mother" "compte combien tu en as !" "%sit CHI se penche sur sa planche et s'apprête à replacer une carte" "" "%sit CHI se penche sur sa planche et s'apprête à replacer une carte " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
438 "MOT" "mother" "oui ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
439 "MOT" "mother" "il y en a combien ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
441 "MOT" "mother" "deux deux et quatre ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
444 "MOT" "mother" "et ça fait combien alors ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
445 "MOT" "mother" "voilà ." "%sit CHI place une carte" "" "%sit CHI place une carte " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
446 "MOT" "mother" "ensuite ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
448 "MOT" "mother" "il y en a pas parterre ?" "%act MOT se penche un peu pour regarder" "" "%act MOT se penche un peu pour regarder " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
450 "MOT" "mother" "t(u) es sûre ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
451 "MOT" "mother" "oh regarde Petit Ours Brun et son papa qui font de la luge ." "%act MOT prend une autre carte dans la pioche puis la montre à CHI" "" "%act MOT prend une autre carte dans la pioche puis la montre à CHI " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
456 "MOT" "mother" "ouais (.) regarde bien ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
457 "MOT" "mother" "oh ." "%sit la carte que tient CHI tombe par terre" "" "%sit la carte que tient CHI tombe par terre " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
459 "MOT" "mother" "on joue à autre chose ?" "%sit CHI se penche pour ramasser la pièce tombée" "" "%sit CHI se penche pour ramasser la pièce tombée " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
461 "MOT" "mother" "tu nous fais à manger ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
463 "MOT" "mother" "allez (.) va nous faire à manger ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
464 "MOT" "mother" "qu'est-ce que tu nous fais à manger aujourd'hui ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
466 "MOT" "mother" "encore !" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
472 "MOT" "mother" "ton livre ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
474 "MOT" "mother" "ah oui moi je l'aime bien celui-là on le regarde ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
478 "MOT" "mother" "< c'est le livre des +..." "%act MOT ouvre le livre" "" "%act MOT ouvre le livre " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
479 "MOT" "mother" "le livre de xxx oh ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
484 "MOT" "mother" "ouais ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
486 "MOT" "mother" "ouais ." "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
488 "MOT" "mother" "ouais (.) c'est la maman chien et le ..." "%xpnt show l'image de l'index" "" "%xpnt show l'image de l'index " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
490 "MOT" "mother" "bébé chien ." "" "" " " "Anae/215.cha" "CHI" "clara" "" "" "" "" "" "Anae" "mother" NA NA
492 "MOT" "mother" "après qu'est-ce que c'est ?" "" "" " " "Anae/215.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
